기준년,분기,상권구분코드,상권구분코드명,상권코드,상권코드명,총유동인구,남성유동인구,여성유동인구,10대유동인구,20대유동인구,30대유동인구,40대유동인구,50대유동인구,60대이상유동인구
2018,1,A,골목상권,1000449,증가로23나길,1743318,806034,937283,341055,195791,217717,264448,262530,461776
2018,1,A,골목상권,1000450,증가로6길,858463,413251,445212,113235,143950,111655,140686,123283,225654
2018,1,A,골목상권,1000451,충정로4길,580992,283373,297620,34082,99668,129131,111877,87592,118640
2018,1,A,골목상권,1000452,충정로6길,428915,217969,210948,26151,72466,100168,94463,63189,72480
2018,1,A,골목상권,1000453,통일로11길,156309,71197,85112,23801,19443,20810,24980,24216,43058
2018,1,A,골목상권,1000454,통일로37길,366328,158891,207437,53789,49477,46707,54221,57539,104596
2018,1,A,골목상권,1000455,통일로39길,974799,425294,549507,134617,132483,117972,142864,154293,292572
2018,1,A,골목상권,1000456,홍연길,903452,397541,505911,126296,105649,123002,145298,141277,261931
2018,1,A,골목상권,1000457,홍제내길,766915,341135,425781,121179,99293,102562,119770,107172,216937
2018,1,A,골목상권,1000458,광성로6길,749207,380086,369121,125005,176222,109735,106304,83687,148254
2018,1,A,골목상권,1000459,대흥로21길,1518035,649494,868541,165192,523242,215903,172353,152178,289166
2018,1,A,골목상권,1000460,대흥로28길,479925,200899,279026,56565,156834,67475,57868,59240,81942
2018,1,A,골목상권,1000461,도화4길,719655,341695,377961,106346,106905,126260,113436,107680,159029
2018,1,A,골목상권,1000462,도화길,586271,290150,296122,62388,94458,117138,99977,87212,125100
2018,1,A,골목상권,1000463,독막로22길,368593,157579,211014,68156,47717,59264,62390,42580,88486
2018,1,A,골목상권,1000464,독막로32길,638946,289358,349588,124696,76808,101734,103347,81504,150856
2018,1,A,골목상권,1000465,독막로8길,390595,190443,200152,43822,108721,93323,56902,42989,44837
2018,1,A,골목상권,1000466,동교로17길,580419,268570,311850,60912,125674,135471,96681,59413,102269
2018,1,A,골목상권,1000467,동교로19길,685470,313060,372410,70868,145538,150650,117473,76447,124496
2018,1,A,골목상권,1000468,동교로25길,575351,254796,320555,65435,130334,124907,84563,56502,113609
2018,1,A,골목상권,1000469,동교로27길,876139,387619,488520,94761,196606,196710,126554,84191,177321
2018,1,A,골목상권,1000470,동교로38길,544398,243541,300857,44880,168324,122435,68545,51561,88655
2018,1,A,골목상권,1000471,마포대로12길,201582,97639,103944,20586,32277,40575,38511,30958,38677
2018,1,A,골목상권,1000472,마포대로20길,1000774,481093,519681,127979,162379,205747,165490,148691,190488
2018,1,A,골목상권,1000473,마포대로4길,363981,173410,190573,35425,50785,75582,63089,53434,85669
2018,1,A,골목상권,1000474,만리재옛길,1337025,630228,706797,180005,213877,252443,221987,198314,270402
2018,1,A,골목상권,1000475,망원로11길,362573,166294,196280,53984,55684,67286,58583,45377,81661
2018,1,A,골목상권,1000476,망원로2길,1156647,534643,622004,175634,172023,243737,179165,141319,244769
2018,1,A,골목상권,1000477,매봉산로2길,845955,436103,409852,89722,183500,210384,149058,98022,115266
2018,1,A,골목상권,1000478,모래내로7길,507020,227049,279971,88440,72152,70880,78494,68123,128931
2018,1,A,골목상권,1000479,방울내로9안길,2410677,1081785,1328891,367914,333421,462105,404166,312600,530472
2018,1,A,골목상권,1000480,백범로16길,810009,389914,420096,148549,152333,118050,129231,99561,162284
2018,1,A,골목상권,1000481,성미산로11길,637192,286277,350915,81548,105761,128288,111275,75120,135202
2018,1,A,골목상권,1000482,성미산로1길,842226,387212,455014,148081,125064,155810,149563,96594,167113
2018,1,A,골목상권,1000483,성미산로32길,248760,111373,137387,20315,60523,62274,35521,27026,43101
2018,1,A,골목상권,1000484,성산로4길,675800,311862,363940,95952,103886,131690,120577,87000,136697
2018,1,A,골목상권,1000485,성지3길,427276,201245,226032,46619,104786,101628,62104,49953,62186
2018,1,A,골목상권,1000486,숭문8길,338449,150058,188391,47188,69530,52630,51256,44154,73693
2018,1,A,골목상권,1000487,숭문길,970619,459832,510787,155809,178754,123710,164703,131186,216458
2018,1,A,골목상권,1000488,신촌로12길,678152,310298,367853,81991,207581,115787,85043,69474,118276
2018,1,A,골목상권,1000489,신촌로28가길,520860,228213,292647,81192,79031,87570,78533,80023,114511
2018,1,A,골목상권,1000490,신촌로30길,563120,251066,312054,91843,75529,99008,85300,86039,125400
2018,1,A,골목상권,1000491,양화로11길,460709,210276,250433,45823,112573,108480,75497,49314,69021
2018,1,A,골목상권,1000492,양화로1길,648923,283510,365413,76582,140837,154551,102814,73425,100714
2018,1,A,골목상권,1000493,양화진길,580020,267219,312800,53156,130068,129346,90848,71998,104604
2018,1,A,골목상권,1000494,와우산로29가길,366465,162627,203837,53131,134403,70985,42357,23391,42196
2018,1,A,골목상권,1000495,와우산로29길,405700,183075,222625,53755,132594,78128,49792,31775,59657
2018,1,A,골목상권,1000496,와우산로3길,365474,179704,185771,33954,81701,86679,55930,41742,65466
2018,1,A,골목상권,1000497,월드컵로10길,1145009,519934,625075,120145,231593,261473,180050,125115,226632
2018,1,A,골목상권,1000498,월드컵로11길,580904,261224,319680,61925,106222,127655,90624,66079,128400
2018,1,A,골목상권,1000499,월드컵로16길,847444,372233,475213,118302,153286,182639,131202,88613,173402
2018,1,A,골목상권,1000500,월드컵로19길,728035,318791,409244,92185,124915,154419,110464,86743,159309
2018,1,A,골목상권,1000501,월드컵로25길,837691,357121,480570,123184,116801,161431,138449,102249,195576
2018,1,A,골목상권,1000502,월드컵로36길,767421,346568,420853,138361,108834,119182,126410,101023,173612
2018,1,A,골목상권,1000503,월드컵로7길,454608,203469,251139,56166,94198,102415,70611,49099,82120
2018,1,A,골목상권,1000504,월드컵로8길,863576,395957,467618,87542,199240,205102,140761,91965,138966
2018,1,A,골목상권,1000505,토정로37길,303079,145454,157625,39786,35332,57652,61493,41801,67014
2018,1,A,골목상권,1000506,효창원로93길,1427583,635372,792212,242577,235697,186945,219115,207573,335676
2018,1,A,골목상권,1000507,가로공원로58길,519810,249042,270768,76426,54326,64030,71237,100437,153357
2018,1,A,골목상권,1000508,곰달래로10길,721290,350342,370949,80076,92980,125924,111513,110545,200252
2018,1,A,골목상권,1000509,곰달래로2길,632898,305307,327590,96589,76265,102646,101453,94520,161425
2018,1,A,골목상권,1000510,곰달래로3길,1013879,461131,552748,138119,119351,145185,152721,168529,289973
2018,1,A,골목상권,1000511,곰달래로5길,665870,311351,354519,93554,78279,91367,99389,114765,188516
2018,1,A,골목상권,1000512,남부순환로33길,688222,329087,359134,109152,85012,106123,99430,114521,173984
2018,1,A,골목상권,1000513,남부순환로40길,445354,217033,228321,64648,52316,56949,64237,77953,129252
2018,1,A,골목상권,1000514,남부순환로58길,295109,133723,161385,57034,32319,39133,39251,46671,80699
2018,1,A,골목상권,1000515,남부순환로70길,707223,340254,366969,100287,79289,97468,106851,116457,206873
2018,1,A,골목상권,1000516,남부순환로79길,528290,264838,263452,86851,54078,70978,92436,93896,130050
2018,1,A,골목상권,1000517,남부순환로88길,237095,111137,125959,61477,24176,29077,46282,35189,40894
2018,1,A,골목상권,1000518,목동남로4길,308850,147508,161343,52222,34785,32719,48206,50012,90907
2018,1,A,골목상권,1000519,목동동로12길,620171,286988,333183,144649,80785,76684,119998,91920,106133
2018,1,A,골목상권,1000520,목동동로8길,284085,127918,156166,67396,32224,33332,55346,43278,52510
2018,1,A,골목상권,1000521,목동로19길,1029261,495110,534150,218179,147674,160983,161907,138900,201618
2018,1,A,골목상권,1000522,목동로9길,1062847,511823,551024,234010,122259,157934,193646,151354,203643
2018,1,A,골목상권,1000523,목동중앙남로3가길,917680,427984,489694,175526,115365,130533,145665,151821,198769
2018,1,A,골목상권,1000524,목동중앙로13나길,184361,94854,89508,27349,27519,31965,30967,26793,39769
2018,1,A,골목상권,1000525,목동중앙로3길,559586,250215,309371,140835,64059,60383,105721,85454,103135
2018,1,A,골목상권,1000526,목동중앙본로7길,590012,267792,322221,125752,74813,77940,97085,92947,121475
2018,1,A,골목상권,1000527,목동중앙북로16길,648475,289684,358791,94228,97987,128767,91102,94694,141697
2018,1,A,골목상권,1000528,목동중앙북로8길,508925,226645,282279,67926,72306,86679,73809,76261,131943
2018,1,A,골목상권,1000529,목동중앙서로7길,1124569,519460,605110,222787,153311,165231,196371,168673,218197
2018,1,A,골목상권,1000530,목동중앙서로8가길,433999,201991,232008,71266,58441,64622,77042,67498,95129
2018,1,A,골목상권,1000531,신목로2길,674235,316978,357256,142483,87517,71466,112187,114022,146561
2018,1,A,골목상권,1000532,신목로5길,508911,232099,276811,120970,60176,58648,97004,76153,95959
2018,1,A,골목상권,1000533,신목로6길,908812,427130,481681,204261,113565,97667,159007,148003,186309
2018,1,A,골목상권,1000534,신월로15길,1461656,673323,788334,293603,151595,208492,221677,225142,361148
2018,1,A,골목상권,1000535,신월로20길,701502,325350,376153,112630,74389,109189,103585,117744,183966
2018,1,A,골목상권,1000536,오목로23길,1103960,512658,591301,168750,137074,200285,162907,156713,278232
2018,1,A,골목상권,1000537,오목로30길,836449,384899,451550,118191,113603,139307,121992,123852,219503
2018,1,A,골목상권,1000538,오목로3길,901881,425378,476503,163507,92129,138446,142713,142183,222903
2018,1,A,골목상권,1000539,오목로5길,657620,304726,352894,128775,62655,109434,104755,91711,160292
2018,1,A,골목상권,1000540,은행정로5길,288312,135216,153095,53433,33457,38615,52348,44366,66093
2018,1,A,골목상권,1000541,은행정로7길,927769,439174,488595,187176,119601,133411,145513,137088,204978
2018,1,A,골목상권,1000542,중앙로25길,602012,290527,311487,111603,63488,72898,93092,94629,166302
2018,1,A,골목상권,1000543,중앙로32길,623943,292720,331223,115364,72867,87248,114330,94897,139235
2018,1,A,골목상권,1000544,중앙로36길,300534,139499,161036,57568,33340,38158,56298,46158,69010
2018,1,A,골목상권,1000545,중앙로45길,651058,308413,342645,97233,80424,90931,96952,108058,177459
2018,1,A,골목상권,1000546,중앙로47길,1014258,482386,531871,171231,114703,134719,153118,162660,277825
2018,1,A,골목상권,1000547,중앙로51길,1087516,501628,585887,220402,119466,159564,155107,161584,271394
2018,1,A,골목상권,1000548,중앙로55길,868807,410448,458359,168513,97083,135228,122133,127290,218561
2018,1,A,골목상권,1000549,지양로7길,560623,262913,297711,104572,57363,66866,75414,86412,169996
2018,1,A,골목상권,1000550,화곡로3길,541329,260049,281279,104307,63946,81346,80180,84532,127019
2018,1,A,골목상권,1000551,화곡로4길,282949,139630,143319,44146,33819,42378,42588,50527,69490
2018,1,A,골목상권,1000552,가로공원로76가길,566437,246556,319881,103893,61345,97826,76119,77250,150004
2018,1,A,골목상권,1000553,가로공원로80길,630128,276042,354085,131255,68731,103857,83264,81945,161074
2018,1,A,골목상권,1000554,강서로15길,1192698,538067,654631,162189,172433,238681,162306,164199,292890
2018,1,A,골목상권,1000555,강서로17가길,416345,181008,235336,65857,51849,75813,56713,56866,109247
2018,1,A,골목상권,1000556,강서로18길,886382,398462,487918,135585,116760,158833,135171,116971,223061
2018,1,A,골목상권,1000557,강서로29길,560382,255486,304897,82367,84240,106564,76926,78003,132283
2018,1,A,골목상권,1000558,강서로35길,676880,310878,366001,68976,115436,123868,92708,99073,176820
2018,1,A,골목상권,1000559,강서로45길,549531,245316,304215,127210,62668,70795,80091,76496,132270
2018,1,A,골목상권,1000560,강서로45다길,930020,417330,512690,145337,128635,145737,127108,134313,248890
2018,1,A,골목상권,1000561,강서로47길,951325,414863,536461,275247,98945,115826,162754,134320,164233
2018,1,A,골목상권,1000562,강서로47라길,811596,355744,455853,256689,87983,95852,138037,107740,125294
2018,1,A,골목상권,1000563,강서로5가길,1593221,753766,839456,226580,249965,315673,241529,217911,341563
2018,1,A,골목상권,1000564,강서로5나길,1700242,825225,875018,171941,312056,384309,236999,231821,363117
2018,1,A,골목상권,1000565,강서로5라길,907997,424197,483800,119645,102091,164883,140924,137669,242784
2018,1,A,골목상권,1000566,강서로8길,1989082,943299,1045783,291486,284963,381341,316777,276212,438304
2018,1,A,골목상권,1000567,개화동로23길,586146,282101,304045,95271,77097,87553,79234,83520,163470
2018,1,A,골목상권,1000568,개화동로25길,922766,465526,457240,107142,174046,158962,134534,137986,210099
2018,1,A,골목상권,1000569,곰달래로25길,640368,294482,345885,94279,88904,118686,96135,88147,154216
2018,1,A,골목상권,1000570,곰달래로31길,782792,339311,443479,173729,88614,134852,118770,89900,176926
2018,1,A,골목상권,1000571,곰달래로47길,787271,359951,427319,184477,85168,132218,121027,93697,170685
2018,1,A,골목상권,1000572,곰달래로53길,485541,226661,258880,123375,46614,73694,74663,56037,111159
2018,1,A,골목상권,1000573,곰달래로60길,752570,346564,406006,114389,102345,122692,117561,111738,183846
2018,1,A,골목상권,1000574,공항대로38길,157895,73576,84319,25909,23971,25514,28076,23617,30809
2018,1,A,골목상권,1000575,공항대로42길,295227,133153,162075,59355,34037,41167,53067,42660,64942
2018,1,A,골목상권,1000576,공항대로55길,385053,172902,212151,57475,65712,82132,53321,48183,78229
2018,1,A,골목상권,1000577,공항대로59길,381106,178000,203105,55357,57428,78378,59970,54062,75912
2018,1,A,골목상권,1000578,공항대로59다길,839490,392636,446853,130607,112488,148308,142340,125819,179928
2018,1,A,골목상권,1000579,공항대로61길,644237,298305,345932,95721,92979,129720,105842,93214,126761
2018,1,A,골목상권,1000580,공항대로8길,532466,262952,269515,98163,77233,82571,70811,72936,130753
2018,1,A,골목상권,1000581,국회대로7길,649970,297936,352034,77440,76444,119134,98379,102140,176433
2018,1,A,골목상권,1000582,까치산로4길,1213614,536776,676840,244986,145357,226691,183004,140029,273546
2018,1,A,골목상권,1000583,남부순환로11길,945672,480833,464839,189991,121094,157582,143498,124066,209441
2018,1,A,골목상권,1000584,등촌로13길,699605,313485,386119,147177,80544,123771,105461,89772,152881
2018,1,A,골목상권,1000585,등촌로39길,1014264,475580,538683,163839,137538,159393,148008,158394,247092
2018,1,A,골목상권,1000586,등촌로51길,414991,189903,225088,74020,60750,80988,61604,52180,85449
2018,1,A,골목상권,1000587,등촌로55길,586540,266134,320407,99457,88921,123914,87520,70393,116337
2018,1,A,골목상권,1000588,등촌로5길,377192,171416,205775,62839,48469,65365,59548,53400,87571
2018,1,A,골목상권,1000589,방화대로21길,751811,356055,395756,162715,99262,104125,98601,104956,182151
2018,1,A,골목상권,1000590,방화대로6라길,696718,349732,346987,177985,73913,119946,122923,79892,122059
2018,1,A,골목상권,1000591,양천로14길,617218,290980,326240,90642,74328,96754,87971,94325,173201
2018,1,A,골목상권,1000592,양천로24가길,628262,295295,332967,91382,70818,99087,93375,103449,170151
2018,1,A,골목상권,1000593,양천로24길,884893,423163,461728,139782,116931,147905,128693,134591,216991
2018,1,A,골목상권,1000594,양천로26길,343633,159580,184052,58655,41067,59599,46552,53722,84038
2018,1,A,골목상권,1000595,양천로49길,270796,133772,137024,33315,40703,50350,42202,43761,60467
2018,1,A,골목상권,1000596,양천로71길,965681,439446,526235,246283,101490,158526,188220,121826,149336
2018,1,A,골목상권,1000597,양천로73가길,591812,279326,312487,108375,70527,112056,110435,85556,104864
2018,1,A,골목상권,1000598,우장산로6길,1392205,611032,781172,371722,145101,175394,259838,183127,257024
2018,1,A,골목상권,1000599,월정로20길,885734,421161,464573,93848,152151,195729,121069,121333,201605
2018,1,A,골목상권,1000600,초록마을로3길,793266,372232,421035,123949,110612,151761,121846,102079,183019
2018,1,A,골목상권,1000601,초록마을로8길,1100357,484682,615676,242777,136225,191700,164268,127615,237770
2018,1,A,골목상권,1000602,초원로16길,784094,372603,411492,145429,100407,108035,102252,120578,207394
2018,1,A,골목상권,1000603,화곡로13길,791420,365923,425497,133308,109684,124425,111971,109664,202368
2018,1,A,골목상권,1000604,화곡로20길,1301691,612906,688786,205858,170351,224751,185859,183210,331662
2018,1,A,골목상권,1000605,화곡로31길,1029519,466579,562940,119860,159785,193620,147420,147259,261576
2018,1,A,골목상권,1000606,화곡로44나길,1356981,635264,721717,190389,201188,264211,208083,180020,313090
2018,1,A,골목상권,1000607,화곡로59길,830773,401371,429400,98092,136222,144287,132786,138452,180934
2018,1,A,골목상권,1000608,화곡로64길,610061,288162,321899,87517,95809,115669,88721,81235,141111
2018,1,A,골목상권,1000609,개봉로11길,411977,195901,216075,83249,41784,59860,59649,57814,109621
2018,1,A,골목상권,1000610,개봉로17길,707391,313390,394002,132230,80980,104375,94206,104638,190960
2018,1,A,골목상권,1000611,개봉로17다길,604499,285894,318607,96091,71192,95468,81787,87302,172660
2018,1,A,골목상권,1000612,개봉로1길,433801,204604,229197,82525,49526,73774,65099,59226,103651
2018,1,A,골목상권,1000613,개봉로20길,691025,329366,361661,125883,76057,108645,104018,99086,177336
2018,1,A,골목상권,1000614,개봉로23가길,505183,239954,265229,84982,62944,73297,81610,76892,125457
2018,1,A,골목상권,1000615,개봉로2길,418004,188919,229085,79911,38945,58802,59102,63605,117640
2018,1,A,골목상권,1000616,개봉로3길,312642,150947,161695,53580,32999,52535,49838,47214,76477
2018,1,A,골목상권,1000617,경인로15길,1039488,494622,544866,156021,125576,152109,152327,147683,305772
2018,1,A,골목상권,1000618,경인로31길,392146,190132,202012,57180,46418,50764,60902,61978,114906
2018,1,A,골목상권,1000619,경인로35길,787783,379306,408477,112679,95463,104868,116553,125807,232412
2018,1,A,골목상권,1000620,경인로47길,552824,278624,274200,108193,84678,75822,82358,78282,123491
2018,1,A,골목상권,1000621,고척로21나길,529861,248512,281349,89277,56918,62961,76427,76763,167516
2018,1,A,골목상권,1000622,고척로27길,1221091,583105,637986,213002,140153,172626,206159,196099,293052
2018,1,A,골목상권,1000623,고척로27다길,702061,328953,373109,119677,82786,98996,116054,109957,174595
2018,1,A,골목상권,1000624,고척로52길,744485,347905,396579,128791,85856,105665,113756,116345,194072
2018,1,A,골목상권,1000625,공원로6가길,618977,292934,326042,73384,108972,122769,87599,86965,139288
2018,1,A,골목상권,1000626,구로동로15길,241369,120991,120378,18594,25229,35975,39368,48713,73491
2018,1,A,골목상권,1000627,구로동로28길,520939,244232,276705,40033,61015,82093,87906,96860,153030
2018,1,A,골목상권,1000628,구로동로38길,723151,344074,379078,71203,102703,121340,126595,121384,179926
2018,1,A,골목상권,1000629,구로동로41길,1105528,534906,570621,96786,153717,180567,197401,201179,275878
2018,1,A,골목상권,1000630,구로동로42길,666599,314500,352098,77581,93020,109561,117474,106851,162110
2018,1,A,골목상권,1000631,구로동로7길,753338,389962,363374,62976,88745,120838,129822,144079,206879
2018,1,A,골목상권,1000632,구로동로8길,1454582,686060,768521,140378,152460,251739,244500,250242,415264
2018,1,A,골목상권,1000633,구로중앙로19길,251049,119949,131100,21838,34243,42922,46199,45261,60589
2018,1,A,골목상권,1000634,구로중앙로28길,768736,368989,399746,101947,103916,133336,120527,122820,186192
2018,1,A,골목상권,1000635,구로중앙로34길,532704,250553,282151,61588,71468,93938,81534,82856,141317
2018,1,A,골목상권,1000636,구로중앙로42길,169143,86244,82899,30088,19046,27911,29589,25331,37180
2018,1,A,골목상권,1000637,구로중앙로7길,430175,209246,220929,40654,44490,72637,73824,81669,116901
2018,1,A,골목상권,1000638,구로중앙로8길,1017321,481409,535912,88658,120172,161364,169624,199657,277845
2018,1,A,골목상권,1000639,남부순환로97길,190471,89077,101394,31341,21371,28461,28215,27126,53959
2018,1,A,골목상권,1000640,도림로12길,1109949,525299,584649,132303,119188,231825,196367,159146,271121
2018,1,A,골목상권,1000641,도림로6길,826794,405472,421321,61849,88917,131576,142788,162152,239512
2018,1,A,골목상권,1000642,디지털로27길,588211,332708,255503,31199,97898,136636,123643,91553,107283
2018,1,A,골목상권,1000643,디지털로32가길,496954,280695,216259,20446,144298,154815,79195,46414,51783
2018,1,A,골목상권,1000644,디지털로32길,633043,347278,285765,21942,173873,178431,98303,73987,86507
2018,1,A,골목상권,1000645,부일로11길,382262,173049,209214,84634,42408,51808,58514,56116,88783
2018,1,A,골목상권,1000646,부일로15길,481496,219683,261813,87985,59369,68158,73613,73732,118638
2018,1,A,골목상권,1000647,부일로1길,163330,80765,82565,24238,18805,28903,25202,23466,42717
2018,1,A,골목상권,1000648,새말로18길,951723,445976,505747,91258,200025,213099,144043,126325,176973
2018,1,A,골목상권,1000649,신도림로13길,270229,129698,140531,51669,29544,44531,47151,39332,58004
2018,1,A,골목상권,1000650,오류로8길,1047722,487180,560541,128472,138876,163966,156779,159014,300614
2018,1,A,골목상권,1000651,우마길,317094,165351,151743,17398,39950,55417,59206,62377,82744
2018,1,A,골목상권,1000652,중앙로15길,325149,153888,171261,67105,34616,43145,53193,44163,82926
2018,1,A,골목상권,1000653,중앙로1길,350964,164995,185968,74554,46270,45465,57143,54836,72697
2018,1,A,골목상권,1000654,가산로3길,251057,141699,109357,19067,55484,61606,39060,35081,40758
2018,1,A,골목상권,1000655,가산로5길,500915,276260,224655,41126,113208,116413,72250,72430,85487
2018,1,A,골목상권,1000656,금하로14길,309295,153355,155941,42221,41280,41788,48499,55397,80109
2018,1,A,골목상권,1000657,금하로1길,426957,211705,215251,96607,44486,57533,69332,59896,99101
2018,1,A,골목상권,1000658,금하로24길,565389,265516,299873,107573,68753,72583,83166,81114,152200
2018,1,A,골목상권,1000659,남부순환로112길,445027,234834,210192,27518,92467,101698,69036,67621,86687
2018,1,A,골목상권,1000660,독산로108길,599240,285132,314107,65548,78486,94700,93829,109431,157243
2018,1,A,골목상권,1000661,독산로40길,729470,332914,396556,117603,86662,98795,105370,120950,200088
2018,1,A,골목상권,1000662,독산로50길,337359,150944,186414,61283,40436,45601,46989,56544,86507
2018,1,A,골목상권,1000663,독산로64길,695860,341745,354116,89756,105074,112806,111122,125769,151333
2018,1,A,골목상권,1000664,독산로70길,632325,304280,328045,77480,78994,93285,101529,118049,162987
2018,1,A,골목상권,1000665,독산로78다길,852934,391116,461818,105888,99090,124589,134203,155422,233743
2018,1,A,골목상권,1000666,독산로85길,154314,73145,81170,15483,18891,23732,24682,29840,41686
2018,1,A,골목상권,1000667,문성로5길,591407,276338,315069,66079,78056,102481,91908,106450,146432
2018,1,A,골목상권,1000668,범안로11길,299342,163979,135365,29940,57518,65747,50784,45991,49359
2018,1,A,골목상권,1000669,범안로17길,376335,200295,176038,37786,64169,74842,62437,64774,72326
2018,1,A,골목상권,1000670,벚꽃로56길,502082,289492,212592,23342,96482,114722,104136,79877,83523
2018,1,A,골목상권,1000671,시흥대로120길,448832,219684,229148,48213,57385,68784,77911,82405,114133
2018,1,A,골목상권,1000672,시흥대로138길,384363,192441,191923,31454,55721,68311,63341,70704,94833
2018,1,A,골목상권,1000673,시흥대로141길,571571,303402,268170,54194,108530,117435,85270,91648,114494
2018,1,A,골목상권,1000674,시흥대로150길,800549,395279,405269,72428,113141,154975,128912,140341,190754
2018,1,A,골목상권,1000675,시흥대로153길,392676,209501,183175,35456,80466,82442,53879,67627,72805
2018,1,A,골목상권,1000676,시흥대로22길,467707,232338,235369,72560,50575,73242,72703,82040,116587
2018,1,A,골목상권,1000677,시흥대로36길,370859,179090,191768,68683,37478,58254,53693,61192,91557
2018,1,A,골목상권,1000678,시흥대로62가길,720788,345781,375007,93766,87663,107110,110952,124792,196503
2018,1,A,골목상권,1000679,시흥대로63길,237454,117347,120106,25123,31502,39550,35969,40311,65000
2018,1,A,골목상권,1000680,시흥대로68길,452963,217480,235483,54382,55467,66556,69451,80848,126257
2018,1,A,골목상권,1000681,시흥대로84길,864890,414870,450020,116566,112330,130153,127187,150266,228387
2018,1,A,골목상권,1000682,시흥대로94길,891173,451389,439784,97810,132491,152248,144059,164243,200322
2018,1,A,골목상권,1000683,가마산로61길,564659,269075,295584,96121,73063,72045,87415,96495,139520
2018,1,A,골목상권,1000684,경인로77길,315279,170341,144939,26122,46040,61501,56968,51286,73363
2018,1,A,골목상권,1000685,경인로80길,262941,142063,120877,20043,40738,51600,46605,42864,61091
2018,1,A,골목상권,1000686,경인로90길,306677,154760,151916,24972,51648,57168,50433,47328,75126
2018,1,A,골목상권,1000687,국회대로56길,383230,209639,173591,19937,81997,90928,64379,59597,66390
2018,1,A,골목상권,1000688,당산로31길,600224,294702,305523,57739,89525,124056,102327,93714,132863
2018,1,A,골목상권,1000689,당산로37길,185322,89603,95719,27001,31486,37304,26912,24343,38275
2018,1,A,골목상권,1000690,당산로38길,409606,198147,211458,55697,68093,85428,59526,54053,86807
2018,1,A,골목상권,1000691,당산로46길,576231,279861,296369,57236,118017,101936,79053,84168,135821
2018,1,A,골목상권,1000692,대림로22길,1628899,795285,833614,173136,188649,230910,266938,293171,476095
2018,1,A,골목상권,1000693,대림로29길,1714282,831512,882771,117543,257955,298176,289175,326460,424972
2018,1,A,골목상권,1000694,대림로31길,550094,277306,272788,73826,70167,95761,93811,100605,115922
2018,1,A,골목상권,1000695,대림로34길,795612,382057,413556,133579,85221,101495,132858,146684,195777
2018,1,A,골목상권,1000696,대림로44길,577735,262355,315380,75632,73702,87451,99622,102669,138661
2018,1,A,골목상권,1000697,대림로7길,305751,149598,156154,26476,40114,55447,50989,53873,78852
2018,1,A,골목상권,1000698,대림로8길,1031857,479911,551947,103852,146924,164387,166435,177024,273234
2018,1,A,골목상권,1000699,도림로112길,734867,352725,382142,120044,85551,105142,116325,124614,183191
2018,1,A,골목상권,1000700,도림로147길,355349,180693,174655,51945,42900,64701,64008,49722,82072
2018,1,A,골목상권,1000701,도림로63길,656969,320814,336154,103966,68273,82247,102084,117344,183054
2018,1,A,골목상권,1000702,도림천로21길,1021322,514194,507129,89301,161659,215447,169842,160413,224660
2018,1,A,골목상권,1000703,도신로15길,825341,400129,425212,100937,130464,150192,121912,135316,186521
2018,1,A,골목상권,1000704,도신로29길,813648,396226,417423,138960,85505,100884,128031,137958,222311
2018,1,A,골목상권,1000705,도신로60길,481816,230531,251285,60841,50693,66498,72959,83584,147242
2018,1,A,골목상권,1000706,도신로62길,660433,317292,343142,89688,90789,94714,98227,110758,176258
2018,1,A,골목상권,1000707,디지털로37길,855829,407537,448292,68416,106586,137907,152848,167071,223000
2018,1,A,골목상권,1000708,디지털로57길,616538,291047,325493,44951,66657,96263,110083,123847,174740
2018,1,A,골목상권,1000709,디지털로74길,381031,172966,208065,45068,46700,55132,58346,67049,108736
2018,1,A,골목상권,1000710,선유로55길,405708,204382,201326,40370,95303,92926,63716,51983,61408
2018,1,A,골목상권,1000711,선유서로24길,588867,296673,292194,63366,88461,117813,99247,81179,138803
2018,1,A,골목상권,1000712,선유서로25길,481288,245122,236167,64845,75856,97725,78924,61464,102474
2018,1,A,골목상권,1000713,선유서로28길,680697,344894,335804,62801,104674,140518,121084,96966,154655
2018,1,A,골목상권,1000714,신길로17길,552790,261287,291504,55955,64816,77843,85655,103880,164642
2018,1,A,골목상권,1000715,신길로39길,769172,355548,413624,126570,88281,92586,113461,138144,210129
2018,1,A,골목상권,1000716,신길로42가길,1379525,660138,719388,190449,154526,178366,219603,246882,389698
2018,1,A,골목상권,1000717,신길로42길,735551,348409,387141,102003,102505,96382,107481,134350,192829
2018,1,A,골목상권,1000718,신길로60길,1289012,595739,693273,169968,160592,196806,188562,223289,349796
2018,1,A,골목상권,1000719,양평로19길,500552,255177,245375,55661,94751,109901,89396,67677,83165
2018,1,A,골목상권,1000720,양평로22라길,283393,150044,133349,22222,61144,73592,53581,35701,37153
2018,1,A,골목상권,1000721,양평로28길,397280,196263,201018,51739,59743,91800,67560,56549,69890
2018,1,A,골목상권,1000722,여의대방로35길,1065468,527033,538433,153907,128941,150835,167293,177297,287195
2018,1,A,골목상권,1000723,여의대방로39길,280830,134499,146330,46270,34566,43425,42747,44124,69699
2018,1,A,골목상권,1000724,여의대방로43나길,578874,270952,307923,113053,78181,78068,93585,83085,132905
2018,1,A,골목상권,1000725,여의대방로61길,670768,338196,332572,75492,123884,114280,109567,94555,152992
